route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE26,1523,OCESN444001R0200232948,"444001",1,,
OCE26,1523,OCESN444007R0300332954,"444007",1,,
OCE26,1523,OCESN444011R0200232957,"444011",1,,
OCE26,1523,OCESN858897F0200244905,"858897",1,,
OCE26,1523,OCESN858899F0600644914,"858899",1,,
OCE26,1523,OCESN858859F0500544788,"858859",1,,
OCE26,1523,OCESN444005R0200232952,"444005",1,,
OCE26,1523,OCESN444015R0200232961,"444015",1,,
OCE26,1523,OCESN858825F0200244738,"858825",1,,
OCE26,1536,OCESN858827F0500544743,"858827",1,,
OCE26,1534,OCESN858827F0200244742,"858827",1,,
OCE26,1525,OCESN858849F0500544759,"858849",1,,
OCE26,1523,OCESN858849F0400444757,"858849",1,,
OCE26,1529,OCESN858847F0400444753,"858847",1,,
OCE26,1525,OCESN858825F0500544739,"858825",1,,
OCE26,1532,OCESN858827F0400444741,"858827",1,,
OCE26,1523,OCESN444013R0200232959,"444013",1,,
OCE26,1523,OCESN444003R0200232950,"444003",1,,
OCE26,1531,OCESN858869F0600644824,"858869",1,,
OCE26,1543,OCESN858885F0400444875,"858885",1,,
OCE26,1548,OCESN858885F0300344876,"858885",1,,
OCE26,1581,OCESN858885F0900944881,"858885",1,,
OCE26,1551,OCESN858873F0900944841,"858873",1,,
OCE26,22,OCESN858899F0900944913,"858899",1,,
OCE26,1531,OCESN858873F0800844842,"858873",1,,
OCE26,1540,OCESN858881F0500544872,"858881",1,,
OCE26,1524,OCESN858873F1001044839,"858873",1,,
OCE26,1545,OCESN858879F0300344867,"858879",1,,
OCE26,1548,OCESN858879F0800844869,"858879",1,,
OCE26,1541,OCESN858881F0400444873,"858881",1,,
OCE26,1563,OCESN858881F0600644874,"858881",1,,
OCE26,1551,OCESN858869F0500544827,"858869",1,,
OCE26,1543,OCESN858873F0300344838,"858873",1,,
OCE26,1523,OCESN858895F0400444899,"858895",1,,
OCE26,1551,OCESN858893F0400444896,"858893",1,,
OCE26,22,OCESN858895F0200244897,"858895",1,,
OCE26,1543,OCESN858867F0900944816,"858867",1,,
OCE26,1551,OCESN858887F0600644885,"858887",1,,
OCE26,1531,OCESN858893F0100144893,"858893",1,,
OCE26,1524,OCESN858867F0800844818,"858867",1,,
OCE26,1524,OCESN858859F1401444795,"858859",1,,
OCE26,22,OCESN858859F1301344794,"858859",1,,
OCE26,1543,OCESN858859F0400444789,"858859",1,,
OCE26,22,OCESN858897F0600644908,"858897",1,,
OCE26,1531,OCESN858865F0600644811,"858865",1,,
OCE26,1531,OCESN858887F0500544884,"858887",1,,
OCE26,1551,OCESN858865F0800844809,"858865",1,,
OCE26,1539,OCESN858861F0500544801,"858861",1,,
OCE26,1570,OCESN858861F0400444800,"858861",1,,
OCE26,1571,OCESN858861F0200244802,"858861",1,,
OCE26,1565,OCESN858853F0800844768,"858853",1,,
OCE26,1523,OCESN858853F0400444769,"858853",1,,
OCE26,22,OCESN858855F0600644782,"858855",1,,
OCE26,1523,OCESN858855F0200244780,"858855",1,,
OCE26,22,OCESN858875F0400444849,"858875",1,,
OCE26,1523,OCESN858875F0200244848,"858875",1,,
OCE26,1523,OCESN858877F0300344862,"858877",1,,
OCE26,22,OCESN858877F0600644861,"858877",1,,
OCE26,1523,OCESN858806F0300344731,"858806",0,,
OCE26,1523,OCESN858814F0500544732,"858814",0,,
OCE26,1523,OCESN858866F0600644813,"858866",0,,
OCE26,1523,OCESN858858F0400444786,"858858",0,,
OCE26,1523,OCESN858864F0700744803,"858864",0,,
OCE26,1523,OCESN858868F0700744821,"858868",0,,
OCE26,1523,OCESN444012R0200232958,"444012",0,,
OCE26,375,OCESN444004R0200232951,"444004",0,,
OCE26,1523,OCESN444008R0100132955,"444008",0,,
OCE26,1523,OCESN444016R0200232962,"444016",0,,
OCE26,375,OCESN444002R0200232949,"444002",0,,
OCE26,1524,OCESN858846F0200244748,"858846",0,,
OCE26,1525,OCESN858804F0400444726,"858804",0,,
OCE26,1523,OCESN858824F0800844737,"858824",0,,
OCE26,1543,OCESN858846F0500544750,"858846",0,,
OCE26,1525,OCESN858824F0700744736,"858824",0,,
OCE26,1525,OCESN858814F0400444733,"858814",0,,
OCE26,1523,OCESN858804F0600644727,"858804",0,,
OCE26,1525,OCESN858806F0600644730,"858806",0,,
OCE26,1523,OCESN858802F0600644723,"858802",0,,
OCE26,1525,OCESN858802F0500544724,"858802",0,,
OCE26,1531,OCESN858848F0400444754,"858848",0,,
OCE26,1553,OCESN858800F0300344720,"858800",0,,
OCE26,1523,OCESN858800F0500544721,"858800",0,,
OCE26,1523,OCESN444010R0200232956,"444010",0,,
OCE26,1523,OCESN444018R0200232963,"444018",0,,
OCE26,1523,OCESN444026R0100132968,"444026",0,,
OCE26,1523,OCESN444022R0200232966,"444022",0,,
OCE26,1523,OCESN444020R0200232964,"444020",0,,
OCE26,1523,OCESN444024R0200232967,"444024",0,,
OCE26,1523,OCESN444006R0200232953,"444006",0,,
OCE26,1523,OCESN444014R0200232960,"444014",0,,
OCE26,1523,OCESN858852F0800844765,"858852",0,,
OCE26,1531,OCESN858890F0400444891,"858890",0,,
OCE26,1543,OCESN858896F0200244901,"858896",0,,
OCE26,1551,OCESN858890F0500544892,"858890",0,,
OCE26,1523,OCESN858874F0400444845,"858874",0,,
OCE26,1531,OCESN858898F0700744909,"858898",0,,
OCE26,1523,OCESN858854F0500544774,"858854",0,,
OCE26,1575,OCESN858854F0600644775,"858854",0,,
OCE26,22,OCESN858874F0300344844,"858874",0,,
OCE26,1524,OCESN858896F0400444902,"858896",0,,
OCE26,22,OCESN858852F0600644767,"858852",0,,
OCE26,1551,OCESN858898F0600644912,"858898",0,,
OCE26,1523,OCESN858872F1001044830,"858872",0,,
OCE26,22,OCESN858872F0800844829,"858872",0,,
OCE26,1577,OCESN858872F0700744833,"858872",0,,
OCE26,1578,OCESN858872F0900944831,"858872",0,,
OCE26,1523,OCESN858876F0400444852,"858876",0,,
OCE26,1543,OCESN858860F0400444796,"858860",0,,
OCE26,1654,OCESN858850F0200244762,"858850",0,,
OCE26,1523,OCESN858850F0400444761,"858850",0,,
OCE26,1577,OCESN858854F1101144776,"858854",0,,
OCE26,1580,OCESN858876F1201244858,"858876",0,,
OCE26,22,OCESN858876F0800844857,"858876",0,,
OCE26,1524,OCESN858878F0800844864,"858878",0,,
OCE26,1543,OCESN858878F0400444863,"858878",0,,
OCE26,1539,OCESN858872F1101144834,"858872",0,,
OCE26,22,OCESN858854F1201244777,"858854",0,,
OCE26,1531,OCESN858876F1001044855,"858876",0,,
OCE26,1541,OCESN858864F0600644807,"858864",0,,
OCE26,22,OCESN858866F0700744814,"858866",0,,
OCE26,1539,OCESN858864F0900944804,"858864",0,,
OCE26,1540,OCESN858864F1001044806,"858864",0,,
OCE26,1539,OCESN858854F1401444779,"858854",0,,
OCE26,22,OCESN858858F0200244784,"858858",0,,
OCE26,22,OCESN858868F0500544823,"858868",0,,
OCE26,1524,OCESN858860F0600644799,"858860",0,,
OCE669662,406,OCESN444021R0200232965,"444021",1,,
OCE669662,1558,OCESN857821F0100144452,"857821",1,,
OCE669662,1555,OCESN857817F0100144438,"857817",1,,
OCE669662,535,OCESN857819F0300344444,"857819",1,,
OCE669662,1524,OCESN857819F0400444443,"857819",1,,
OCE669662,1531,OCESN857821F0300344453,"857821",1,,
OCE669662,1662,OCESN857825F0200244465,"857825",1,,
OCE669662,1661,OCESN857825F0100144464,"857825",1,,
OCE669662,1554,OCESN857825F0500544466,"857825",1,,
OCE669662,1563,OCESN857823F0100144459,"857823",1,,
OCE669662,1562,OCESN857827F0100144472,"857827",1,,
OCE669662,1541,OCESN857823F0200244458,"857823",1,,
OCE669662,1562,OCESN857823F0300344457,"857823",1,,
OCE669662,1554,OCESN857817F0200244437,"857817",1,,
OCE669662,1554,OCESN857807F0500544411,"857807",1,,
OCE669662,1657,OCESN857807F0400444410,"857807",1,,
OCE669662,1578,OCESN857809F0100144414,"857809",1,,
OCE669662,1680,OCESN857809F0400444416,"857809",1,,
OCE669662,1679,OCESN857809F0200244415,"857809",1,,
OCE669662,1554,OCESN857805F0100144402,"857805",1,,
OCE669662,1555,OCESN857805F0200244404,"857805",1,,
OCE669662,1655,OCESN857807F0100144408,"857807",1,,
OCE669662,1681,OCESN857813F0200244427,"857813",1,,
OCE669662,1679,OCESN857813F0100144426,"857813",1,,
OCE669662,1554,OCESN857815F0200244431,"857815",1,,
OCE669662,1555,OCESN857815F0100144432,"857815",1,,
OCE669662,1578,OCESN857813F0400444425,"857813",1,,
OCE669662,1525,OCESN857811F0200244421,"857811",1,,
OCE669662,1681,OCESN857809F0300344417,"857809",1,,
OCE669662,1523,OCESN857811F0100144422,"857811",1,,
OCE669662,1680,OCESN857813F0300344424,"857813",1,,
OCE669662,1563,OCESN857827F0200244473,"857827",1,,
OCE669662,1525,OCESN857871F0200244526,"857871",1,,
OCE669662,184,OCESN857873F0100144528,"857873",1,,
OCE669662,1525,OCESN857873F0200244530,"857873",1,,
OCE669662,1663,OCESN857873F0300344529,"857873",1,,
OCE669662,1523,OCESN857871F0100144525,"857871",1,,
OCE669662,1523,OCESN857865F0200244519,"857865",1,,
OCE669662,1525,OCESN857865F0300344518,"857865",1,,
OCE669662,1525,OCESN857867F0100144524,"857867",1,,
OCE669662,1561,OCESN857867F0200244523,"857867",1,,
OCE669662,1525,OCESN857879F0300344545,"857879",1,,
OCE669662,1525,OCESN857883F0100144546,"857883",1,,
OCE669662,1523,OCESN857883F0200244547,"857883",1,,
OCE669662,219,OCESN857879F0100144543,"857879",1,,
OCE669662,1525,OCESN857875F0100144534,"857875",1,,
OCE669662,1523,OCESN857875F0300344533,"857875",1,,
OCE669662,1525,OCESN857877F0100144540,"857877",1,,
OCE669662,1561,OCESN857877F0200244539,"857877",1,,
OCE669662,1525,OCESN857859F0100144514,"857859",1,,
OCE669662,1664,OCESN857831F0200244486,"857831",1,,
OCE669662,1667,OCESN857831F0400444488,"857831",1,,
OCE669662,497,OCESN857831F0300344490,"857831",1,,
OCE669662,1668,OCESN857831F0600644489,"857831",1,,
OCE669662,1665,OCESN857831F0100144485,"857831",1,,
OCE669662,1554,OCESN857829F0200244478,"857829",1,,
OCE669662,1541,OCESN857827F0300344474,"857827",1,,
OCE669662,1677,OCESN857829F0100144479,"857829",1,,
OCE669662,1670,OCESN857829F0400444481,"857829",1,,
OCE669662,1525,OCESN857857F0100144508,"857857",1,,
OCE669662,1564,OCESN857857F0300344507,"857857",1,,
OCE669662,1523,OCESN857859F0200244513,"857859",1,,
OCE669662,1525,OCESN857855F0100144504,"857855",1,,
OCE669662,1523,OCESN857853F0300344497,"857853",1,,
OCE669662,1560,OCESN857853F0100144496,"857853",1,,
OCE669662,1523,OCESN857855F0300344503,"857855",1,,
OCE669662,1523,OCESN857803F0300344395,"857803",1,,
OCE669662,1525,OCESN857803F0200244397,"857803",1,,
OCE669662,1554,OCESN857822F0200244455,"857822",0,,
OCE669662,1525,OCESN857856F0100144505,"857856",0,,
OCE669662,1561,OCESN857878F0200244542,"857878",0,,
OCE669662,1525,OCESN857878F0100144541,"857878",0,,
OCE669662,1525,OCESN857876F0100144538,"857876",0,,
OCE669662,1663,OCESN857876F0300344537,"857876",0,,
OCE669662,1561,OCESN857856F0200244506,"857856",0,,
OCE669662,1525,OCESN857858F0200244510,"857858",0,,
OCE669662,1659,OCESN857804F0300344400,"857804",0,,
OCE669662,1525,OCESN857854F0100144499,"857854",0,,
OCE669662,1523,OCESN857854F0300344501,"857854",0,,
OCE669662,1675,OCESN857822F0100144454,"857822",0,,
OCE669662,223,OCESN857804F0100144399,"857804",0,,
OCE669662,1554,OCESN857804F0200244401,"857804",0,,
OCE669662,184,OCESN857876F0200244536,"857876",0,,
OCE669662,1567,OCESN857800F0200244389,"857800",0,,
OCE669662,1561,OCESN857858F0100144511,"857858",0,,
OCE669662,1525,OCESN857864F0100144515,"857864",0,,
OCE669662,1523,OCESN857864F0200244517,"857864",0,,
OCE669662,1525,OCESN857866F0100144521,"857866",0,,
OCE669662,1559,OCESN857808F0200244413,"857808",0,,
OCE669662,1525,OCESN857874F0200244532,"857874",0,,
OCE669662,1676,OCESN857822F0300344456,"857822",0,,
OCE669662,1561,OCESN857866F0200244522,"857866",0,,
OCE669662,1525,OCESN857802F0100144392,"857802",0,,
OCE669662,1523,OCESN857800F0100144391,"857800",0,,
OCE669662,1561,OCESN857874F0100144531,"857874",0,,
OCE669662,1523,OCESN857802F0300344393,"857802",0,,
OCE669662,1562,OCESN857816F0100144434,"857816",0,,
OCE669662,1674,OCESN857816F0200244435,"857816",0,,
OCE669662,1555,OCESN857814F0100144430,"857814",0,,
OCE669662,1672,OCESN857816F0300344436,"857816",0,,
OCE669662,1554,OCESN857830F0100144482,"857830",0,,
OCE669662,1669,OCESN857830F0200244483,"857830",0,,
OCE669662,1669,OCESN857826F0200244469,"857826",0,,
OCE669662,1541,OCESN857824F0400444463,"857824",0,,
OCE669662,1554,OCESN857814F0200244428,"857814",0,,
OCE669662,1562,OCESN857828F0100144475,"857828",0,,
OCE669662,1685,OCESN857810F0100144418,"857810",0,,
OCE669662,1660,OCESN857828F0300344477,"857828",0,,
OCE669662,84,OCESN857828F0200244476,"857828",0,,
OCE669662,1680,OCESN857810F0300344419,"857810",0,,
OCE669662,1558,OCESN857808F0100144412,"857808",0,,
OCE669662,1554,OCESN857826F0100144470,"857826",0,,
OCE669662,1562,OCESN857810F0200244420,"857810",0,,
OCE669662,1670,OCESN857826F0300344471,"857826",0,,
OCE669662,1671,OCESN857820F0300344447,"857820",0,,
OCE669662,1554,OCESN857806F0200244405,"857806",0,,
OCE669662,1523,OCESN857852F0100144493,"857852",0,,
OCE669662,1673,OCESN857820F0200244449,"857820",0,,
OCE669662,1560,OCESN857852F0200244494,"857852",0,,
OCE669662,1672,OCESN857820F0400444448,"857820",0,,
OCE669662,1557,OCESN857806F0100144406,"857806",0,,
OCE669662,1554,OCESN857824F0300344462,"857824",0,,
OCE669662,1557,OCESN857818F0100144440,"857818",0,,
OCE669662,1563,OCESN857824F0200244461,"857824",0,,
OCE669662,1568,OCESN857832F0100144491,"857832",0,,
OCE669662,1670,OCESN857830F0300344484,"857830",0,,
OCE669662,1554,OCESN857818F0200244441,"857818",0,,
OCE669662,1534,OCESN857820F0100144446,"857820",0,,
OCESN-87396002-87394296,1078,OCESN444041R0200232973,"444041",1,,
OCESN-87396002-87394296,317,OCESN444045R0200232976,"444045",1,,
OCESN-87396002-87394296,1712,OCESN862563F0200246003,"862563",1,,
OCESN-87396002-87394296,1712,OCESN862561F0200246002,"862561",1,,
OCESN-87396002-87394296,236,OCESN444044R0200232975,"444044",0,,
OCESN-87396002-87394296,575,OCESN444046R0200232977,"444046",0,,
OCESN-87396002-87394296,1749,OCESN444042R0200232974,"444042",0,,
OCESN-87396002-87394296,965,OCESN444036R0200232969,"444036",0,,
OCESN-87478404-87396002,1725,OCESN444037R0200232970,"444037",1,,
OCESN-87478404-87396002,1725,OCESN444038R0200232971,"444038",0,,
OCESN-87478404-87396002,1725,OCESN444040R0200232972,"444040",0,,
OCESN-87396325-87396002,1746,OCESN444047R0200232978,"444047",1,,
OCESN-87481788-87481705,758,OCESN444051R0200232979,"444051",1,,
OCESN-87481788-87481705,758,OCESN444053R0200232981,"444053",1,,
OCESN-87481788-87481705,758,OCESN444052R0100132980,"444052",0,,
OCESN-87481788-87481705,758,OCESN444054R0100132982,"444054",0,,
OCE25,221,OCESN444107R0300333001,"444107",1,,
OCE25,326,OCESN444103R0300333000,"444103",1,,
OCE25,1632,OCESN444097R0200232992,"444097",1,,
OCE25,1632,OCESN444091R0200232984,"444091",1,,
OCE25,211,OCESN444103R0200232999,"444103",1,,
OCE25,204,OCESN444101R0200232996,"444101",1,,
OCE25,206,OCESN444109R0200233003,"444109",1,,
OCE25,1632,OCESN444099R0200232994,"444099",1,,
OCE25,1632,OCESN444093R0200232986,"444093",1,,
OCE25,1635,OCESN444095R0200232989,"444095",1,,
OCE25,1521,OCESN859855F0700745216,"859855",1,,
OCE25,1523,OCESN859855F0400445214,"859855",1,,
OCE25,1521,OCESN859875F0700745236,"859875",1,,
OCE25,1523,OCESN859875F0400445235,"859875",1,,
OCE25,1523,OCESN859877F0600645244,"859877",1,,
OCE25,1521,OCESN859877F0300345242,"859877",1,,
OCE25,221,OCESN859881F0300345255,"859881",1,,
OCE25,1632,OCESN444090R0200232983,"444090",0,,
OCE25,1632,OCESN444092R0200232985,"444092",0,,
OCE25,1521,OCESN444094R0300332987,"444094",0,,
OCE25,204,OCESN444098R0200232993,"444098",0,,
OCE25,221,OCESN444102R0300332998,"444102",0,,
OCE25,219,OCESN444094R0200232988,"444094",0,,
OCE25,219,OCESN444096R0200232990,"444096",0,,
OCE25,1521,OCESN444096R0300332991,"444096",0,,
OCE25,206,OCESN444100R0200232995,"444100",0,,
OCE25,1523,OCESN859876F0300345238,"859876",0,,
OCE25,535,OCESN859878F0500545249,"859878",0,,
OCE25,1524,OCESN859878F0300345247,"859878",0,,
OCE25,1521,OCESN859876F0400445239,"859876",0,,
OCE25,1521,OCESN859852F0500545206,"859852",0,,
OCE25,1521,OCESN859854F0800845209,"859854",0,,
OCE25,219,OCESN859852F0600645205,"859852",0,,
OCE25,1523,OCESN859854F0600645210,"859854",0,,
OCE25,1521,OCESN859874F0500545228,"859874",0,,
OCE25,1523,OCESN859874F0300345227,"859874",0,,
OCESN-87276691-87296004,439,OCESN447333R0400433057,"447333",1,,
OCESN-87276691-87296004,32,OCESN447335R0200233058,"447335",1,,
OCESN-87276691-87296004,444,OCESN447319R0300333053,"447319",1,,
OCESN-87276691-87296004,444,OCESN447331R0200233056,"447331",1,,
OCESN-87276691-87296004,32,OCESN447337R0200233059,"447337",1,,
OCESN-87276691-87296004,439,OCESN447351R0100133063,"447351",1,,
OCESN-87276691-87296004,32,OCESN447355R0100133064,"447355",1,,
OCESN-87276691-87296004,444,OCESN447341R0100133061,"447341",1,,
OCESN-87276691-87296004,32,OCESN447343R0200233062,"447343",1,,
OCESN-87276691-87296004,32,OCESN447027R0200233014,"447027",1,,
OCESN-87276691-87296004,32,OCESN447029R0200233015,"447029",1,,
OCESN-87276691-87296004,439,OCESN447007R0200233007,"447007",1,,
OCESN-87276691-87296004,439,OCESN447009R0200233009,"447009",1,,
OCESN-87276691-87296004,444,OCESN447039R0200233018,"447039",1,,
OCESN-87276691-87296004,32,OCESN447311R0200233049,"447311",1,,
OCESN-87276691-87296004,444,OCESN447317R0300333052,"447317",1,,
OCESN-87276691-87296004,444,OCESN447041R0200233019,"447041",1,,
OCESN-87276691-87296004,444,OCESN447043R0200233020,"447043",1,,
OCESN-87276691-87296004,32,OCESN447022R0200233013,"447022",0,,
OCESN-87276691-87296004,444,OCESN447014R0200233012,"447014",0,,
OCESN-87276691-87296004,439,OCESN447038R0200233017,"447038",0,,
OCESN-87276691-87296004,32,OCESN447036R0200233016,"447036",0,,
OCESN-87276691-87296004,32,OCESN447008R0200233008,"447008",0,,
OCESN-87276691-87296004,444,OCESN447006R0200233006,"447006",0,,
OCESN-87276691-87296004,444,OCESN447012R0300333011,"447012",0,,
OCESN-87276691-87296004,32,OCESN447012R0200233010,"447012",0,,
OCESN-87276691-87296004,444,OCESN447284R0200233045,"447284",0,,
OCESN-87276691-87296004,32,OCESN447320R0300333054,"447320",0,,
OCESN-87276691-87296004,32,OCESN447316R0200233051,"447316",0,,
OCESN-87276691-87296004,444,OCESN447340R0100133060,"447340",0,,
OCESN-87276691-87296004,32,OCESN447324R0300333055,"447324",0,,
OCESN-87276691-87296004,32,OCESN447298R0200233047,"447298",0,,
OCESN-87276691-87296004,32,OCESN447292R0200233046,"447292",0,,
OCESN-87276691-87296004,444,OCESN447312R0200233050,"447312",0,,
OCESN-87276691-87296004,444,OCESN447298R0300333048,"447298",0,,
OCESN-87588954-87296442,236,OCESN447149R0100133022,"447149",1,,
OCESN-87588954-87296442,236,OCESN447138R0100133021,"447138",0,,
OCESN-87313874-87296004,236,OCESN447172R0200233023,"447172",0,,
OCESN-87271593-87588954,449,OCESN447273R0200233043,"447273",1,,
OCESN-87271593-87588954,451,OCESN447247R0200233037,"447247",1,,
OCESN-87271593-87588954,449,OCESN447251R0200233038,"447251",1,,
OCESN-87271593-87588954,449,OCESN447233R0200233031,"447233",1,,
OCESN-87271593-87588954,449,OCESN447175R0200233024,"447175",1,,
OCESN-87271593-87588954,451,OCESN447237R0200233033,"447237",1,,
OCESN-87271593-87588954,449,OCESN447241R0200233034,"447241",1,,
OCESN-87271593-87588954,449,OCESN447261R0200233041,"447261",1,,
OCESN-87271593-87588954,449,OCESN447222R0200233027,"447222",0,,
OCESN-87271593-87588954,449,OCESN447260R0200233040,"447260",0,,
OCESN-87271593-87588954,449,OCESN447262R0200233042,"447262",0,,
OCESN-87271593-87588954,451,OCESN447226R0200233028,"447226",0,,
OCESN-87271593-87588954,449,OCESN447246R0200233036,"447246",0,,
OCESN-87271593-87588954,449,OCESN447252R0200233039,"447252",0,,
OCESN-87271593-87588954,449,OCESN447232R0200233030,"447232",0,,
OCESN-87271593-87588954,453,OCESN447228R0200233029,"447228",0,,
OCESN-87271593-87588954,451,OCESN447242R0300333035,"447242",0,,
OCESN-87271593-87588954,451,OCESN447236R0200233032,"447236",0,,
OCESN-87276725-87276469,334,OCESN447413R0600633072,"447413",1,,
OCESN-87276725-87276469,334,OCESN447425R0400433087,"447425",1,,
OCESN-87276725-87276469,346,OCESN447449R0600633104,"447449",1,,
OCESN-87276725-87276469,344,OCESN447435R0400433094,"447435",1,,
OCESN-87276725-87276469,334,OCESN447449R0500533103,"447449",1,,
OCESN-87276725-87276469,346,OCESN447455R0300333107,"447455",1,,
OCESN-87276725-87276469,334,OCESN447409R0500533068,"447409",1,,
OCESN-87276725-87276469,334,OCESN447431R0500533091,"447431",1,,
OCESN-87276725-87276469,334,OCESN447433R0100133092,"447433",1,,
OCESN-87276725-87276469,334,OCESN447412R0500533071,"447412",0,,
OCESN-87276725-87276469,334,OCESN447396R0400433065,"447396",0,,
OCESN-87276725-87276469,334,OCESN447418R0500533077,"447418",0,,
OCESN-87276725-87276469,344,OCESN447434R0400433093,"447434",0,,
OCESN-87276725-87276469,334,OCESN447428R0500533090,"447428",0,,
OCESN-87276725-87276469,346,OCESN447448R0400433102,"447448",0,,
OCESN-87276725-87276469,344,OCESN447440R0500533097,"447440",0,,
OCESN-87276725-87276469,334,OCESN447422R0500533082,"447422",0,,
OCE1474034,344,OCESN447457R0500533108,"447457",1,,
OCE1474034,344,OCESN447423R0700733083,"447423",1,,
OCE1474034,344,OCESN447427R0700733089,"447427",1,,
OCE1474034,334,OCESN447453R0600633106,"447453",1,,
OCE1474034,344,OCESN447417R0700733075,"447417",1,,
OCE1474034,344,OCESN447421R0500533081,"447421",1,,
OCE1474034,356,OCESN447463R0400433110,"447463",1,,
OCE1474034,389,OCESN447457R0400433109,"447457",1,,
OCE1474034,389,OCESN447453R0500533105,"447453",1,,
OCE1474034,356,OCESN447421R0400433080,"447421",1,,
OCE1474034,356,OCESN447417R0600633076,"447417",1,,
OCE1474034,356,OCESN447427R0600633088,"447427",1,,
OCE1474034,356,OCESN447423R0600633084,"447423",1,,
OCE1474034,344,OCESN447420R0700733078,"447420",0,,
OCE1474034,344,OCESN447416R0600633074,"447416",0,,
OCE1474034,346,OCESN447438R0400433096,"447438",0,,
OCE1474034,344,OCESN447424R0600633085,"447424",0,,
OCE1474034,334,OCESN447442R0600633099,"447442",0,,
OCE1474034,344,OCESN447402R0700733067,"447402",0,,
OCE1474034,344,OCESN447446R0600633100,"447446",0,,
OCE1474034,344,OCESN447410R0600633070,"447410",0,,
OCE1474034,389,OCESN447446R0500533101,"447446",0,,
OCE1474034,389,OCESN447442R0500533098,"447442",0,,
OCE1474034,356,OCESN447438R0300333095,"447438",0,,
OCE1474034,356,OCESN447410R0500533069,"447410",0,,
OCE1474034,356,OCESN447402R0600633066,"447402",0,,
OCE1474034,356,OCESN447416R0500533073,"447416",0,,
OCE1474034,356,OCESN447424R0500533086,"447424",0,,
OCE1474034,356,OCESN447420R0600633079,"447420",0,,
OCESN-87437798-87485144,2750,OCESN451013R0300333118,"451013",1,,
OCESN-87437798-87485144,2750,OCESN451015R0300333119,"451015",1,,
OCESN-87437798-87485144,2750,OCESN451006R0400433116,"451006",0,,
OCESN-87437798-87485144,2750,OCESN451008R0400433117,"451008",0,,
OCESN-87485003-87491209,2750,OCESN451823R0300333140,"451823",1,,
OCESN-87485003-87491209,2750,OCESN451204R0200233120,"451204",0,,
OCESN-87491001-87491209,5482,OCESN451209R0200233121,"451209",1,,
OCESN-87485300-87491803,2711,OCESN451473R0100133127,"451473",1,,
OCESN-87485300-87491803,2711,OCESN451469R0400433126,"451469",1,,
OCESN-87485300-87491803,2711,OCESN451468R0100133124,"451468",0,,
OCESN-87485300-87491803,2711,OCESN451466R0400433122,"451466",0,,
OCESN-87491803-87491001,236,OCESN451466R0300333123,"451466",0,,
OCESN-87491803-87491001,236,OCESN451555R0200233139,"451555",0,,
OCESN-87491803-87491001,236,OCESN451469R0300333125,"451469",0,,
OCESN-87491803-87491001,236,OCESN451542R0200233136,"451542",0,,
OCESN-87583005-87491001,575,OCESN451538R0200233135,"451538",0,,
OCESN-87583005-87491001,5484,OCESN451542R0100133137,"451542",0,,
OCESN-87583005-87491001,575,OCESN451506R0200233128,"451506",0,,
OCESN-87583005-87491001,575,OCESN451509R0200233129,"451509",0,,
OCESN-87583005-87491001,5483,OCESN451516R0400433132,"451516",0,,
OCESN-87583005-87491803,575,OCESN451534R0300333133,"451534",0,,
OCESN-87583005-87491803,5485,OCESN451536R0400433134,"451536",0,,
OCESN-87583005-87491803,575,OCESN451512R0400433130,"451512",0,,
OCESN-87583005-87491803,236,OCESN451516R0300333131,"451516",0,,
OCE90,236,OCESN864555F0700746197,"864555",1,,
OCE90,974,OCESN864547F0300346191,"864547",1,,
OCE90,5476,OCESN864509F0300346172,"864509",1,,
OCE90,5461,OCESN864503F0300346168,"864503",1,,
OCE90,5461,OCESN864515F0300346176,"864515",1,,
OCE90,155,OCESN864509F0400446173,"864509",1,,
OCE90,5481,OCESN864542F0900946189,"864542",0,,
OCE90,84,OCESN864542F0500546187,"864542",0,,
OCE90,974,OCESN864532F0300346180,"864532",0,,
OCE90,5474,OCESN864534F1101146182,"864534",0,,
OCE90,5472,OCESN864536F0500546183,"864536",0,,
OCE90,5478,OCESN864552F0100146195,"864552",0,,
OCE90,155,OCESN864558F0300346201,"864558",0,,
OCE90,974,OCESN864556F0500546199,"864556",0,,
OCE90,5467,OCESN864548F0500546192,"864548",0,,
OCE90,5461,OCESN864556F0400446200,"864556",0,,
OCE90,236,OCESN864542F0600646188,"864542",0,,
OCE90,974,OCESN864546F0300346190,"864546",0,,
OCE90,5462,OCESN864538F0300346185,"864538",0,,
OCE90,5462,OCESN864512F0400446174,"864512",0,,
OCE90,974,OCESN864504F0400446169,"864504",0,,
OCE90,5469,OCESN864506F0600646170,"864506",0,,
OCE90,5467,OCESN864550F0500546193,"864550",0,,
OCE90,400,OCESN864567F0400446202,"864567",0,,
OCE90,400,OCESN864518F0400446179,"864518",0,,
OCE90,5471,OCESN864516F0500546177,"864516",0,,
OCE90,5475,OCESN864555F0600646198,"864555",0,,
OCE90,974,OCESN864324F0200246143,"864324",0,,
OCE90,974,OCESN864322F0200246141,"864322",0,,
OCE90,5470,OCESN864516F0600646178,"864516",0,,
OCE90,965,OCESN864512F0600646175,"864512",0,,
OCE90,575,OCESN864506F0800846171,"864506",0,,
OCE90,5473,OCESN864536F0700746184,"864536",0,,
OCE90,548,OCESN864542F0700746186,"864542",0,,
